Date,Station,Daily_MAX_AQI,Daily_MEDIAN_AQI
19-07-2018,Pusa,0,#NUM!
20-07-2018,Pusa,106,63.5
21-07-2018,Pusa,120,67
22-07-2018,Pusa,110,66
23-07-2018,Pusa,76,65
24-07-2018,Pusa,111,67
25-07-2018,Pusa,124,62
26-07-2018,Pusa,87,37
27-07-2018,Pusa,47,36
28-07-2018,Pusa,60,39.5
29-07-2018,Pusa,127,96.5
30-07-2018,Pusa,113,83
31-07-2018,Pusa,157,113
01-08-2018,Pusa,182,136
02-08-2018,Pusa,245,165
03-08-2018,Pusa,189,158
04-08-2018,Pusa,235,173
05-08-2018,Pusa,230,156
06-08-2018,Pusa,118,101
07-08-2018,Pusa,133,73.5
08-08-2018,Pusa,74,51.5
09-08-2018,Pusa,66,53
10-08-2018,Pusa,103,59.5
11-08-2018,Pusa,97,57.5
12-08-2018,Pusa,81,56.5
13-08-2018,Pusa,101,66
14-08-2018,Pusa,93,69
15-08-2018,Pusa,127,72
16-08-2018,Pusa,80,52.5
17-08-2018,Pusa,111,53.5
18-08-2018,Pusa,78,50
19-08-2018,Pusa,70,55
20-08-2018,Pusa,111,80
21-08-2018,Pusa,140,56
22-08-2018,Pusa,78,46
23-08-2018,Pusa,68,49
24-08-2018,Pusa,149,45
25-08-2018,Pusa,74,47
26-08-2018,Pusa,85,53
27-08-2018,Pusa,38,38
28-08-2018,Pusa,0,#NUM!
29-08-2018,Pusa,306,40
30-08-2018,Pusa,421,68
31-08-2018,Pusa,240,117
01-09-2018,Pusa,136,78
02-09-2018,Pusa,112,56.5
03-09-2018,Pusa,310,61.5
04-09-2018,Pusa,320,52.5
05-09-2018,Pusa,266,60
06-09-2018,Pusa,157,109
07-09-2018,Pusa,466,86
08-09-2018,Pusa,111,68
09-09-2018,Pusa,73,66
10-09-2018,Pusa,339,112
11-09-2018,Pusa,113,69
12-09-2018,Pusa,115,94
13-09-2018,Pusa,129,107
14-09-2018,Pusa,355,83
15-09-2018,Pusa,127,89
16-09-2018,Pusa,137,107
17-09-2018,Pusa,131,101.5
18-09-2018,Pusa,173,142
19-09-2018,Pusa,165,128
20-09-2018,Pusa,232,147
21-09-2018,Pusa,173,93.5
22-09-2018,Pusa,68,47
23-09-2018,Pusa,83,51.5
24-09-2018,Pusa,46,26
25-09-2018,Pusa,78,33
26-09-2018,Pusa,109,85
27-09-2018,Pusa,155,121
28-09-2018,Pusa,178,105.5
29-09-2018,Pusa,205,134
30-09-2018,Pusa,0,#NUM!
01-10-2018,Pusa,0,#NUM!
02-10-2018,Pusa,171,116
03-10-2018,Pusa,140,99
04-10-2018,Pusa,190,148
05-10-2018,Pusa,285,163.5
06-10-2018,Pusa,183,133
07-10-2018,Pusa,107,107
08-10-2018,Pusa,224,212
09-10-2018,Pusa,0,#NUM!
10-10-2018,Pusa,0,#NUM!
11-10-2018,Pusa,0,#NUM!
12-10-2018,Pusa,0,#NUM!
13-10-2018,Pusa,0,#NUM!
14-10-2018,Pusa,0,#NUM!
15-10-2018,Pusa,0,#NUM!
16-10-2018,Pusa,0,#NUM!
17-10-2018,Pusa,0,#NUM!
18-10-2018,Pusa,302,269
19-10-2018,Pusa,0,#NUM!
20-10-2018,Pusa,0,#NUM!
21-10-2018,Pusa,0,#NUM!
22-10-2018,Pusa,0,#NUM!
23-10-2018,Pusa,0,#NUM!
24-10-2018,Pusa,0,#NUM!
25-10-2018,Pusa,0,#NUM!
26-10-2018,Pusa,0,#NUM!
27-10-2018,Pusa,241,216
28-10-2018,Pusa,415,260.5
29-10-2018,Pusa,500,289
30-10-2018,Pusa,500,355.5
31-10-2018,Pusa,414,252
01-11-2018,Pusa,391,384
02-11-2018,Pusa,419,374.5
03-11-2018,Pusa,397,360
04-11-2018,Pusa,350,167.5
05-11-2018,Pusa,500,344.5
06-11-2018,Pusa,409,346
07-11-2018,Pusa,500,328.5
08-11-2018,Pusa,500,384.5
09-11-2018,Pusa,500,486.5
10-11-2018,Pusa,420,411
11-11-2018,Pusa,476,374.5
12-11-2018,Pusa,461,394
13-11-2018,Pusa,406,373
14-11-2018,Pusa,423,293
15-11-2018,Pusa,368,225
16-11-2018,Pusa,410,295.5
17-11-2018,Pusa,359,321
18-11-2018,Pusa,366,326.5
19-11-2018,Pusa,406,343
20-11-2018,Pusa,426,364
21-11-2018,Pusa,459,390.5
22-11-2018,Pusa,331,295
23-11-2018,Pusa,436,385
24-11-2018,Pusa,344,302
25-11-2018,Pusa,380,141
26-11-2018,Pusa,449,390.5
27-11-2018,Pusa,426,319
28-11-2018,Pusa,476,351
29-11-2018,Pusa,0,#NUM!
30-11-2018,Pusa,0,#NUM!
01-12-2018,Pusa,0,#NUM!
02-12-2018,Pusa,0,#NUM!
03-12-2018,Pusa,268,200
04-12-2018,Pusa,430,339
05-12-2018,Pusa,389,342
06-12-2018,Pusa,408,337
07-12-2018,Pusa,369,348
08-12-2018,Pusa,404,378.5
09-12-2018,Pusa,0,#NUM!
10-12-2018,Pusa,400,380
11-12-2018,Pusa,406,365.5
12-12-2018,Pusa,455,342
13-12-2018,Pusa,326,116
14-12-2018,Pusa,304,155
15-12-2018,Pusa,307,198
16-12-2018,Pusa,354,244
17-12-2018,Pusa,394,336
18-12-2018,Pusa,410,345.5
19-12-2018,Pusa,396,328
20-12-2018,Pusa,430,365.5
21-12-2018,Pusa,478,370
22-12-2018,Pusa,500,390
23-12-2018,Pusa,500,421
24-12-2018,Pusa,500,393
25-12-2018,Pusa,492,383
26-12-2018,Pusa,438,366.5
27-12-2018,Pusa,408,353.5
28-12-2018,Pusa,454,357
29-12-2018,Pusa,492,350
30-12-2018,Pusa,491,418
31-12-2018,Pusa,500,412
01-01-2019,Pusa,500,364
02-01-2019,Pusa,374,368
03-01-2019,Pusa,500,456
04-01-2019,Pusa,425,325
05-01-2019,Pusa,446,372.5
06-01-2019,Pusa,314,141
07-01-2019,Pusa,387,283
08-01-2019,Pusa,325,266.5
09-01-2019,Pusa,347,222.5
10-01-2019,Pusa,362,286.5
11-01-2019,Pusa,438,350
12-01-2019,Pusa,454,389.5
13-01-2019,Pusa,350,339
14-01-2019,Pusa,239,103
15-01-2019,Pusa,408,217
16-01-2019,Pusa,417,393
17-01-2019,Pusa,500,402
18-01-2019,Pusa,481,367
19-01-2019,Pusa,500,406.5
20-01-2019,Pusa,496,387
21-01-2019,Pusa,367,333
22-01-2019,Pusa,76,43
23-01-2019,Pusa,391,303
24-01-2019,Pusa,375,197
25-01-2019,Pusa,215,76.5
26-01-2019,Pusa,280,117
27-01-2019,Pusa,298,195
28-01-2019,Pusa,0,#NUM!
29-01-2019,Pusa,306,219.5
30-01-2019,Pusa,356,339
31-01-2019,Pusa,392,366
01-02-2019,Pusa,351,302
02-02-2019,Pusa,362,232
03-02-2019,Pusa,398,140.5
04-02-2019,Pusa,301,301
05-02-2019,Pusa,0,#NUM!
06-02-2019,Pusa,0,#NUM!
07-02-2019,Pusa,97,97
08-02-2019,Pusa,138,64
09-02-2019,Pusa,98,82
10-02-2019,Pusa,315,312
11-02-2019,Pusa,343,327
12-02-2019,Pusa,357,330
13-02-2019,Pusa,0,#NUM!
14-02-2019,Pusa,0,#NUM!
15-02-2019,Pusa,0,#NUM!
16-02-2019,Pusa,0,#NUM!
17-02-2019,Pusa,0,#NUM!
18-02-2019,Pusa,0,#NUM!
19-02-2019,Pusa,0,#NUM!
20-02-2019,Pusa,0,#NUM!
21-02-2019,Pusa,0,#NUM!
22-02-2019,Pusa,251,191
23-02-2019,Pusa,81,75
24-02-2019,Pusa,176,109.5
25-02-2019,Pusa,282,102.5
26-02-2019,Pusa,121,78
27-02-2019,Pusa,88,57
28-02-2019,Pusa,268,97.5
01-03-2019,Pusa,182,91
02-03-2019,Pusa,319,97
03-03-2019,Pusa,182,81
04-03-2019,Pusa,302,97
05-03-2019,Pusa,61,61
06-03-2019,Pusa,0,#NUM!
07-03-2019,Pusa,182,155
08-03-2019,Pusa,270,102
09-03-2019,Pusa,141,105.5
10-03-2019,Pusa,157,74
11-03-2019,Pusa,313,173
12-03-2019,Pusa,147,73
13-03-2019,Pusa,236,128.5
14-03-2019,Pusa,308,256
15-03-2019,Pusa,141,85
16-03-2019,Pusa,116,77
17-03-2019,Pusa,315,101
18-03-2019,Pusa,334,133.5
19-03-2019,Pusa,334,146
20-03-2019,Pusa,221,144
21-03-2019,Pusa,315,315
22-03-2019,Pusa,90,69
23-03-2019,Pusa,91,72.5
24-03-2019,Pusa,199,79
25-03-2019,Pusa,135,88
26-03-2019,Pusa,158,94
27-03-2019,Pusa,129,92
28-03-2019,Pusa,286,136
29-03-2019,Pusa,303,148
30-03-2019,Pusa,289,165.5
31-03-2019,Pusa,154,89.5
01-04-2019,Pusa,185,94
02-04-2019,Pusa,429,100.5
03-04-2019,Pusa,332,116
04-04-2019,Pusa,311,133.5
05-04-2019,Pusa,390,169
06-04-2019,Pusa,229,134
07-04-2019,Pusa,0,#NUM!
08-04-2019,Pusa,223,110
09-04-2019,Pusa,127,113
10-04-2019,Pusa,301,208.5
11-04-2019,Pusa,160,112
12-04-2019,Pusa,143,108.5
13-04-2019,Pusa,101,73
14-04-2019,Pusa,115,115
15-04-2019,Pusa,221,112.5
16-04-2019,Pusa,500,85
17-04-2019,Pusa,0,#NUM!
18-04-2019,Pusa,418,151.5
19-04-2019,Pusa,414,88.5
20-04-2019,Pusa,323,207
21-04-2019,Pusa,248,114
22-04-2019,Pusa,426,143
23-04-2019,Pusa,285,151.5
24-04-2019,Pusa,200,166
25-04-2019,Pusa,364,209
26-04-2019,Pusa,197,151
27-04-2019,Pusa,333,169
28-04-2019,Pusa,382,245.5
29-04-2019,Pusa,342,174
30-04-2019,Pusa,267,152
01-05-2019,Pusa,187,187
02-05-2019,Pusa,389,173.5
03-05-2019,Pusa,400,364
04-05-2019,Pusa,402,359.5
05-05-2019,Pusa,400,339.5
06-05-2019,Pusa,408,302.5
07-05-2019,Pusa,403,333
08-05-2019,Pusa,411,263
09-05-2019,Pusa,440,278.5
10-05-2019,Pusa,357,203.5
11-05-2019,Pusa,385,179.5
12-05-2019,Pusa,500,312
13-05-2019,Pusa,490,320
14-05-2019,Pusa,141,98
15-05-2019,Pusa,343,132
16-05-2019,Pusa,470,124
17-05-2019,Pusa,500,164
18-05-2019,Pusa,126,86
19-05-2019,Pusa,234,122
20-05-2019,Pusa,327,171
21-05-2019,Pusa,220,138
22-05-2019,Pusa,178,118.5
23-05-2019,Pusa,305,166.5
24-05-2019,Pusa,140,84.5
25-05-2019,Pusa,166,83
26-05-2019,Pusa,188,95.5
27-05-2019,Pusa,229,107.5
28-05-2019,Pusa,300,114
29-05-2019,Pusa,260,130.5
30-05-2019,Pusa,150,146
31-05-2019,Pusa,320,215.5
01-06-2019,Pusa,289,181
02-06-2019,Pusa,219,156.5
03-06-2019,Pusa,305,165.5
04-06-2019,Pusa,159,124
05-06-2019,Pusa,198,138
06-06-2019,Pusa,291,148
07-06-2019,Pusa,190,116.5
08-06-2019,Pusa,161,118.5
09-06-2019,Pusa,407,145
10-06-2019,Pusa,207,144
11-06-2019,Pusa,0,#NUM!
12-06-2019,Pusa,500,125
13-06-2019,Pusa,213,126
14-06-2019,Pusa,165,134
15-06-2019,Pusa,264,169.5
16-06-2019,Pusa,265,101.5
17-06-2019,Pusa,158,103
18-06-2019,Pusa,157,69
19-06-2019,Pusa,243,164
20-06-2019,Pusa,321,117.5
21-06-2019,Pusa,308,131
22-06-2019,Pusa,215,118
23-06-2019,Pusa,136,81
24-06-2019,Pusa,116,45
25-06-2019,Pusa,143,110.5
26-06-2019,Pusa,263,112
27-06-2019,Pusa,331,136.5
28-06-2019,Pusa,186,150
29-06-2019,Pusa,291,172
30-06-2019,Pusa,446,176.5
01-07-2019,Pusa,403,149
02-07-2019,Pusa,254,171.5
03-07-2019,Pusa,102,79
04-07-2019,Pusa,92,67.5
05-07-2019,Pusa,125,68
06-07-2019,Pusa,245,57
07-07-2019,Pusa,481,80
08-07-2019,Pusa,303,105.5
09-07-2019,Pusa,68,68
10-07-2019,Pusa,416,399.5
11-07-2019,Pusa,418,200
12-07-2019,Pusa,452,266.5
13-07-2019,Pusa,313,183
14-07-2019,Pusa,355,188
15-07-2019,Pusa,327,99
16-07-2019,Pusa,124,77.5
17-07-2019,Pusa,170,83.5
18-07-2019,Pusa,322,83.5
19-07-2019,Pusa,207,113
20-07-2019,Pusa,163,91
21-07-2019,Pusa,128,84
22-07-2019,Pusa,116,98
23-07-2019,Pusa,300,121.5
24-07-2019,Pusa,167,132
25-07-2019,Pusa,91,63
26-07-2019,Pusa,178,81
27-07-2019,Pusa,104,73
28-07-2019,Pusa,87,67.5
29-07-2019,Pusa,207,69.5
30-07-2019,Pusa,115,77
31-07-2019,Pusa,298,73.5
01-08-2019,Pusa,98,73.5
02-08-2019,Pusa,425,74.5
03-08-2019,Pusa,100,59.5
04-08-2019,Pusa,204,74
05-08-2019,Pusa,98,69
06-08-2019,Pusa,72,44
07-08-2019,Pusa,52,47
08-08-2019,Pusa,180,50.5
09-08-2019,Pusa,64,43
10-08-2019,Pusa,51,29.5
11-08-2019,Pusa,59,42
12-08-2019,Pusa,78,33.5
13-08-2019,Pusa,93,46.5
14-08-2019,Pusa,101,60
15-08-2019,Pusa,102,48.5
16-08-2019,Pusa,82,34.5
17-08-2019,Pusa,26,16
18-08-2019,Pusa,62,24
19-08-2019,Pusa,198,66.5
20-08-2019,Pusa,107,67.5
21-08-2019,Pusa,123,101
22-08-2019,Pusa,133,93
23-08-2019,Pusa,126,100
24-08-2019,Pusa,154,80
25-08-2019,Pusa,0,#NUM!
26-08-2019,Pusa,0,#NUM!
27-08-2019,Pusa,89,66.5
28-08-2019,Pusa,85,61
29-08-2019,Pusa,68,56.5
30-08-2019,Pusa,101,69.5
31-08-2019,Pusa,144,79
01-09-2019,Pusa,156,50
02-09-2019,Pusa,134,62.5
03-09-2019,Pusa,183,115.5
04-09-2019,Pusa,110,110
05-09-2019,Pusa,75,52
06-09-2019,Pusa,82,60
07-09-2019,Pusa,88,48.5
08-09-2019,Pusa,97,54
09-09-2019,Pusa,148,95.5
10-09-2019,Pusa,147,99
11-09-2019,Pusa,199,130
12-09-2019,Pusa,148,95.5
13-09-2019,Pusa,83,53.5
14-09-2019,Pusa,87,44
15-09-2019,Pusa,169,50.5
16-09-2019,Pusa,241,94
17-09-2019,Pusa,160,101
18-09-2019,Pusa,109,65
19-09-2019,Pusa,72,36
20-09-2019,Pusa,95,51
21-09-2019,Pusa,112,53
22-09-2019,Pusa,70,36.5
23-09-2019,Pusa,148,82
24-09-2019,Pusa,197,56
25-09-2019,Pusa,152,50
26-09-2019,Pusa,136,37
27-09-2019,Pusa,96,37.5
28-09-2019,Pusa,229,53.5
29-09-2019,Pusa,98,62.5
30-09-2019,Pusa,194,81.5
01-10-2019,Pusa,323,100
02-10-2019,Pusa,189,102
03-10-2019,Pusa,105,105
04-10-2019,Pusa,334,104
05-10-2019,Pusa,149,102.5
06-10-2019,Pusa,272,105.5
07-10-2019,Pusa,246,105
08-10-2019,Pusa,168,103.5
09-10-2019,Pusa,258,130
10-10-2019,Pusa,310,174
11-10-2019,Pusa,322,182.5
12-10-2019,Pusa,334,178.5
13-10-2019,Pusa,347,299.5
14-10-2019,Pusa,322,225
15-10-2019,Pusa,340,256.5
16-10-2019,Pusa,335,302.5
17-10-2019,Pusa,320,242
18-10-2019,Pusa,312,191
19-10-2019,Pusa,323,126.5
20-10-2019,Pusa,321,185.5
21-10-2019,Pusa,362,185
22-10-2019,Pusa,302,187.5
23-10-2019,Pusa,316,210.5
24-10-2019,Pusa,500,315.5
25-10-2019,Pusa,341,240.5
26-10-2019,Pusa,338,260.5
27-10-2019,Pusa,500,321
28-10-2019,Pusa,500,389
29-10-2019,Pusa,485,419
30-10-2019,Pusa,485,387
31-10-2019,Pusa,500,401.5
01-11-2019,Pusa,500,453
02-11-2019,Pusa,500,444.5
03-11-2019,Pusa,500,500
04-11-2019,Pusa,500,309
05-11-2019,Pusa,480,347
06-11-2019,Pusa,241,167
07-11-2019,Pusa,385,335.5
08-11-2019,Pusa,345,298
09-11-2019,Pusa,348,310
10-11-2019,Pusa,422,334.5
11-11-2019,Pusa,500,349
12-11-2019,Pusa,500,445
13-11-2019,Pusa,500,450
14-11-2019,Pusa,500,450
15-11-2019,Pusa,500,443.5
16-11-2019,Pusa,406,320
17-11-2019,Pusa,323,141.5
18-11-2019,Pusa,344,133
19-11-2019,Pusa,231,184
20-11-2019,Pusa,326,230
21-11-2019,Pusa,390,349.5
22-11-2019,Pusa,347,309
23-11-2019,Pusa,319,230.5
24-11-2019,Pusa,284,183
25-11-2019,Pusa,316,169
26-11-2019,Pusa,298,169
27-11-2019,Pusa,284,83
28-11-2019,Pusa,88,45
29-11-2019,Pusa,124,93.5
30-11-2019,Pusa,256,102
01-12-2019,Pusa,333,151
02-12-2019,Pusa,315,228.5
03-12-2019,Pusa,332,251
04-12-2019,Pusa,341,259
05-12-2019,Pusa,395,348
06-12-2019,Pusa,409,350.5
07-12-2019,Pusa,403,337
08-12-2019,Pusa,405,358
09-12-2019,Pusa,375,319.5
10-12-2019,Pusa,394,329
11-12-2019,Pusa,403,354
12-12-2019,Pusa,424,353
13-12-2019,Pusa,221,126
14-12-2019,Pusa,220,87
15-12-2019,Pusa,230,112.5
16-12-2019,Pusa,135,98.5
17-12-2019,Pusa,314,90
18-12-2019,Pusa,314,251
19-12-2019,Pusa,406,317
20-12-2019,Pusa,405,364
21-12-2019,Pusa,342,320
22-12-2019,Pusa,0,#NUM!
23-12-2019,Pusa,333,262
24-12-2019,Pusa,406,332.5
25-12-2019,Pusa,180,127
26-12-2019,Pusa,325,318
27-12-2019,Pusa,0,#NUM!
28-12-2019,Pusa,412,408
29-12-2019,Pusa,443,407
30-12-2019,Pusa,500,404
31-12-2019,Pusa,429,332.5
01-01-2020,Pusa,446,374
02-01-2020,Pusa,465,363.5
03-01-2020,Pusa,481,221.5
04-01-2020,Pusa,413,347.5
05-01-2020,Pusa,325,297.5
06-01-2020,Pusa,334,183
07-01-2020,Pusa,307,212
08-01-2020,Pusa,302,167
09-01-2020,Pusa,238,90.5
10-01-2020,Pusa,345,252
11-01-2020,Pusa,301,163
12-01-2020,Pusa,416,214
13-01-2020,Pusa,406,311
14-01-2020,Pusa,327,125
15-01-2020,Pusa,273,131.5
16-01-2020,Pusa,322,180
17-01-2020,Pusa,234,160
18-01-2020,Pusa,304,146
19-01-2020,Pusa,306,169
20-01-2020,Pusa,348,210
21-01-2020,Pusa,355,299
22-01-2020,Pusa,397,314
23-01-2020,Pusa,192,90
24-01-2020,Pusa,184,102
25-01-2020,Pusa,268,128
26-01-2020,Pusa,382,298.5
27-01-2020,Pusa,334,303
28-01-2020,Pusa,301,132
29-01-2020,Pusa,390,118.5
30-01-2020,Pusa,241,132
31-01-2020,Pusa,397,140.5
01-02-2020,Pusa,288,125
02-02-2020,Pusa,306,141.5
03-02-2020,Pusa,317,221.5
04-02-2020,Pusa,327,310.5
05-02-2020,Pusa,331,209.5
06-02-2020,Pusa,228,133
07-02-2020,Pusa,325,158
08-02-2020,Pusa,324,166
09-02-2020,Pusa,315,199.5
10-02-2020,Pusa,318,262.5
11-02-2020,Pusa,351,291
12-02-2020,Pusa,329,202.5
13-02-2020,Pusa,214,117.5
14-02-2020,Pusa,157,103.5
15-02-2020,Pusa,185,110.5
16-02-2020,Pusa,327,145.5
17-02-2020,Pusa,353,305
18-02-2020,Pusa,311,187
19-02-2020,Pusa,337,141.5
20-02-2020,Pusa,215,164.5
21-02-2020,Pusa,209,58
22-02-2020,Pusa,119,92
23-02-2020,Pusa,225,137
24-02-2020,Pusa,165,97.5
25-02-2020,Pusa,323,145
26-02-2020,Pusa,318,223
27-02-2020,Pusa,304,124
28-02-2020,Pusa,190,109
29-02-2020,Pusa,111,74
01-03-2020,Pusa,0,#NUM!
02-03-2020,Pusa,377,167
03-03-2020,Pusa,317,152.5
04-03-2020,Pusa,187,137.5
05-03-2020,Pusa,87,67.5
06-03-2020,Pusa,52,32.5
07-03-2020,Pusa,147,46.5
08-03-2020,Pusa,159,99.5
09-03-2020,Pusa,142,92
10-03-2020,Pusa,252,108
11-03-2020,Pusa,123,97
12-03-2020,Pusa,165,116.5
13-03-2020,Pusa,299,150
14-03-2020,Pusa,119,103
15-03-2020,Pusa,145,105
16-03-2020,Pusa,145,104.5
17-03-2020,Pusa,150,110.5
18-03-2020,Pusa,143,111.5
19-03-2020,Pusa,463,138
20-03-2020,Pusa,219,145
21-03-2020,Pusa,160,127
22-03-2020,Pusa,329,184
23-03-2020,Pusa,312,96
24-03-2020,Pusa,306,72
25-03-2020,Pusa,326,75.5
26-03-2020,Pusa,224,48
27-03-2020,Pusa,150,41
28-03-2020,Pusa,281,54.5
29-03-2020,Pusa,310,61.5
30-03-2020,Pusa,306,72.5
31-03-2020,Pusa,315,102.5
01-04-2020,Pusa,319,150.5
02-04-2020,Pusa,307,72
03-04-2020,Pusa,310,94
04-04-2020,Pusa,317,110
05-04-2020,Pusa,317,174.5
06-04-2020,Pusa,323,211.5
07-04-2020,Pusa,318,102
08-04-2020,Pusa,315,67.5
09-04-2020,Pusa,360,97.5
10-04-2020,Pusa,375,167
11-04-2020,Pusa,327,61.5
12-04-2020,Pusa,0,#NUM!
13-04-2020,Pusa,0,#NUM!
14-04-2020,Pusa,0,#NUM!
15-04-2020,Pusa,0,#NUM!
16-04-2020,Pusa,0,#NUM!
17-04-2020,Pusa,0,#NUM!
18-04-2020,Pusa,0,#NUM!
19-04-2020,Pusa,0,#NUM!
20-04-2020,Pusa,0,#NUM!
21-04-2020,Pusa,0,#NUM!
22-04-2020,Pusa,0,#NUM!
23-04-2020,Pusa,0,#NUM!
24-04-2020,Pusa,0,#NUM!
25-04-2020,Pusa,0,#NUM!
26-04-2020,Pusa,0,#NUM!
27-04-2020,Pusa,0,#NUM!
28-04-2020,Pusa,0,#NUM!
29-04-2020,Pusa,0,#NUM!
30-04-2020,Pusa,0,#NUM!
01-05-2020,Pusa,0,#NUM!
02-05-2020,Pusa,0,#NUM!
03-05-2020,Pusa,0,#NUM!
04-05-2020,Pusa,0,#NUM!
05-05-2020,Pusa,0,#NUM!
06-05-2020,Pusa,0,#NUM!
07-05-2020,Pusa,0,#NUM!
08-05-2020,Pusa,0,#NUM!
09-05-2020,Pusa,0,#NUM!
10-05-2020,Pusa,0,#NUM!
11-05-2020,Pusa,0,#NUM!
12-05-2020,Pusa,0,#NUM!
13-05-2020,Pusa,0,#NUM!
14-05-2020,Pusa,0,#NUM!
15-05-2020,Pusa,0,#NUM!
16-05-2020,Pusa,0,#NUM!
17-05-2020,Pusa,0,#NUM!
18-05-2020,Pusa,0,#NUM!
19-05-2020,Pusa,0,#NUM!
20-05-2020,Pusa,0,#NUM!
21-05-2020,Pusa,0,#NUM!
22-05-2020,Pusa,0,#NUM!
23-05-2020,Pusa,0,#NUM!
24-05-2020,Pusa,0,#NUM!
25-05-2020,Pusa,0,#NUM!
26-05-2020,Pusa,0,#NUM!
27-05-2020,Pusa,0,#NUM!
28-05-2020,Pusa,0,#NUM!
29-05-2020,Pusa,0,#NUM!
30-05-2020,Pusa,0,#NUM!
31-05-2020,Pusa,0,#NUM!
01-06-2020,Pusa,0,#NUM!
02-06-2020,Pusa,111,99
03-06-2020,Pusa,124,101
04-06-2020,Pusa,301,119.5
05-06-2020,Pusa,106,101
06-06-2020,Pusa,283,100
07-06-2020,Pusa,153,101
08-06-2020,Pusa,413,101
09-06-2020,Pusa,399,121.5
10-06-2020,Pusa,386,131.5
11-06-2020,Pusa,254,121
12-06-2020,Pusa,320,153.5
13-06-2020,Pusa,263,132
14-06-2020,Pusa,318,161
15-06-2020,Pusa,375,147
16-06-2020,Pusa,335,93
17-06-2020,Pusa,126,92.5
18-06-2020,Pusa,139,88.5
19-06-2020,Pusa,421,156.5
20-06-2020,Pusa,166,100
21-06-2020,Pusa,155,84.5
22-06-2020,Pusa,142,91
23-06-2020,Pusa,230,92.5
24-06-2020,Pusa,97,92
25-06-2020,Pusa,127,99
26-06-2020,Pusa,258,107
27-06-2020,Pusa,246,128
28-06-2020,Pusa,437,208
29-06-2020,Pusa,300,174
30-06-2020,Pusa,135,98.5
01-07-2020,Pusa,153,109.5
02-07-2020,Pusa,252,138
03-07-2020,Pusa,248,131.5
04-07-2020,Pusa,289,100.5
05-07-2020,Pusa,144,99.5
06-07-2020,Pusa,194,102
07-07-2020,Pusa,220,98
08-07-2020,Pusa,89,60
09-07-2020,Pusa,93,72
10-07-2020,Pusa,106,72
11-07-2020,Pusa,104,64
12-07-2020,Pusa,86,64.5
13-07-2020,Pusa,166,106
14-07-2020,Pusa,171,135.5
15-07-2020,Pusa,162,102
16-07-2020,Pusa,148,66
17-07-2020,Pusa,131,80.5
18-07-2020,Pusa,101,75.5
19-07-2020,Pusa,83,70.5
20-07-2020,Pusa,86,70
21-07-2020,Pusa,87,76
22-07-2020,Pusa,86,78.5
23-07-2020,Pusa,145,86.5
24-07-2020,Pusa,131,96.5
25-07-2020,Pusa,118,98
26-07-2020,Pusa,113,100
27-07-2020,Pusa,104,99
28-07-2020,Pusa,106,90
29-07-2020,Pusa,123,96
30-07-2020,Pusa,101,91
31-07-2020,Pusa,169,101
01-08-2020,Pusa,156,101
02-08-2020,Pusa,101,100
03-08-2020,Pusa,103,102
04-08-2020,Pusa,101,100
05-08-2020,Pusa,111,102
06-08-2020,Pusa,106,102
07-08-2020,Pusa,102,99.5
08-08-2020,Pusa,167,103
09-08-2020,Pusa,146,103
10-08-2020,Pusa,109,102
11-08-2020,Pusa,155,103
12-08-2020,Pusa,99,38
13-08-2020,Pusa,75,20
14-08-2020,Pusa,71,47
15-08-2020,Pusa,107,55
16-08-2020,Pusa,69,42
17-08-2020,Pusa,111,56
18-08-2020,Pusa,85,54
19-08-2020,Pusa,68,49
20-08-2020,Pusa,79,58
21-08-2020,Pusa,199,57
22-08-2020,Pusa,73,49
23-08-2020,Pusa,69,40
24-08-2020,Pusa,364,45
25-08-2020,Pusa,82,48.5
26-08-2020,Pusa,97,50
27-08-2020,Pusa,95,59
28-08-2020,Pusa,104,69.5
29-08-2020,Pusa,315,85
30-08-2020,Pusa,101,41
31-08-2020,Pusa,67,31
01-09-2020,Pusa,220,40
02-09-2020,Pusa,101,68
03-09-2020,Pusa,92,62
04-09-2020,Pusa,101,66.5
05-09-2020,Pusa,117,80.5
06-09-2020,Pusa,139,51.5
07-09-2020,Pusa,221,79
08-09-2020,Pusa,164,64.5
09-09-2020,Pusa,189,81
10-09-2020,Pusa,163,80
11-09-2020,Pusa,204,99
12-09-2020,Pusa,197,115.5
13-09-2020,Pusa,187,115
14-09-2020,Pusa,264,110.5
15-09-2020,Pusa,102,102
16-09-2020,Pusa,224,119
17-09-2020,Pusa,191,92.5
18-09-2020,Pusa,199,77.5
19-09-2020,Pusa,221,109.5
20-09-2020,Pusa,219,111
21-09-2020,Pusa,238,111.5
22-09-2020,Pusa,138,75
23-09-2020,Pusa,105,63
24-09-2020,Pusa,161,86
25-09-2020,Pusa,204,115
26-09-2020,Pusa,191,132
27-09-2020,Pusa,141,100.5
28-09-2020,Pusa,231,146
29-09-2020,Pusa,249,145.5
30-09-2020,Pusa,263,126.5
01-10-2020,Pusa,250,126
02-10-2020,Pusa,242,146.5
03-10-2020,Pusa,307,140
04-10-2020,Pusa,301,144.5
05-10-2020,Pusa,323,126
06-10-2020,Pusa,383,139.5
07-10-2020,Pusa,339,273.5
08-10-2020,Pusa,367,213.5
09-10-2020,Pusa,372,230
10-10-2020,Pusa,376,270
11-10-2020,Pusa,381,316
12-10-2020,Pusa,329,307
